place,name,blkgrps,population,households,alltransit_performance_score
"""2469825""","""St. Michaels""",1.29,1074.57,495.32,1.3
"""2469925""","""Salisbury""",22.00,28345.95,10299.00,2.0
"""2470175""","""Sandy Hook""",0.02,30.41,11.82,0.9
"""2470300""","""San Mar""",0.07,118.45,41.30,0.0
"""2470475""","""Savage""",4.00,6577.00,2531.00,3.5
"""2470525""","""Scaggsville""",5.42,9604.80,3267.80,0.2
"""2470775""","""Seabrook""",10.49,17576.01,5659.83,6.3
"""2470850""","""Seat Pleasant""",3.62,4732.51,1520.53,9.0
"""2470900""","""Secretary""",0.04,49.12,18.91,0.8
"""2471150""","""Severn""",19.30,48827.49,17497.10,2.3
"""2471200""","""Severna Park""",23.15,38804.75,13124.41,1.4
"""2471450""","""Shady Side""",2.37,4864.49,1797.54,0.0
"""2471460""","""Shaft""",0.05,80.59,30.17,0.8
"""2471600""","""Sharpsburg""",0.02,39.87,14.02,0.6
"""2471650""","""Sharptown""",0.12,102.32,36.35,0.0
"""2472350""","""Silver Hill""",3.30,4461.37,1870.56,8.8
"""2472450""","""Silver Spring""",51.85,79179.26,31247.63,9.0
"""2472887""","""Smith Island""",0.25,158.54,80.41,0.0
"""2472900""","""Smithsburg""",0.79,2511.12,863.77,1.2
"""2473075""","""Snow Hill""",0.98,1323.63,473.82,1.5
"""2473325""","""Solomons""",1.06,1410.51,613.99,1.9
"""2473350""","""Somerset""",1.45,2109.05,914.73,8.9
"""2473600""","""South Kensington""",8.05,8751.66,3041.99,8.1
"""2473650""","""South Laurel""",14.64,26869.22,9642.15,4.1
"""2474050""","""Spencerville""",1.10,2126.05,597.68,3.4
"""2474282""","""Springdale""",1.07,2676.01,863.18,5.7
"""2474350""","""Spring Gap""",0.03,22.15,8.22,0.0
"""2474560""","""Spring Ridge""",2.73,5647.04,2000.60,1.3
"""2475025""","""Stevensville""",2.51,6044.38,2237.08,1.3
"""2475200""","""Stockton""",0.04,54.49,19.30,0.0
"""2475650""","""Sudlersville""",0.05,59.45,23.40,0.0
"""2475725""","""Suitland""",17.00,24927.00,9661.00,7.7
"""2475810""","""Summerfield""",8.27,13602.09,5478.71,8.5
"""2476450""","""Swanton""",0.02,18.67,7.66,0.0
"""2476550""","""Sykesville""",1.85,3263.80,1263.85,1.2
"""2476650""","""Takoma Park""",13.15,17946.74,6466.37,8.9
"""2476675""","""Tall Timbers""",0.33,461.47,188.86,0.0
"""2476725""","""Taneytown""",1.57,3527.17,1290.02,1.2
"""2476925""","""Taylors Island""",0.08,67.91,26.83,0.0
"""2477100""","""Temple Hills""",4.20,8509.42,3134.65,6.9
"""2477200""","""Templeville""",0.00,3.56,1.06,0.0
"""2477825""","""Thurmont""",5.14,4399.78,1716.09,0.7
"""2477912""","""Tilghman Island""",1.00,791.00,371.00,0.0
"""2477925""","""Tilghmanton""",0.06,96.84,32.72,0.0
"""2478050""","""Timonium""",7.45,11079.52,4278.39,5.2
"""2478120""","""Tolchester""",0.02,34.18,11.93,0.5
"""2478425""","""Towson""",39.42,60274.63,21829.16,6.4
"""2478575""","""Trappe""",0.58,703.91,266.87,1.3
"""2478650""","""Travilah""",6.12,11990.24,3593.89,1.6
"""2478705""","""Trego-Rohrersville Station""",0.02,55.25,19.40,0.0
"""2479225""","""Tyaskin""",0.12,125.53,42.29,0.0
"""2479350""","""Union Bridge""",0.29,201.69,83.90,0.0
"""2479675""","""University Park""",2.15,2354.09,805.58,8.9
"""2479875""","""Upper Marlboro""",0.05,60.67,25.77,4.1
"""2479900""","""Urbana""",5.62,9454.78,2906.74,0.5
"""2480075""","""Vale Summit""",0.07,99.25,37.15,0.8
"""2480600""","""Vienna""",0.02,21.55,8.66,0.6
"""2481175""","""Waldorf""",33.45,73459.08,26820.45,3.3
"""2481250""","""Walker Mill""",7.24,12026.68,4779.53,8.0
"""2481275""","""Walkersville""",4.34,6198.66,2213.05,1.7
"""2481675""","""Washington Grove""",0.99,1442.78,513.15,7.7
"""2481925""","""Waterview""",0.05,48.64,16.38,0.0
"""2482625""","""West Denton""",0.02,16.62,6.33,0.1
"""2482750""","""Westernport""",0.28,416.61,164.04,1.0
"""2483025""","""West Laurel""",1.35,3086.26,987.32,0.6
"""2483100""","""Westminster""",7.66,13684.59,4693.54,0.9
"""2483225""","""West Ocean City""",2.27,3168.40,1311.11,2.0
"""2483290""","""Westphalia""",4.04,8166.73,2897.12,2.6
"""2483337""","""West Pocomoke""",0.21,190.18,85.42,0.0
"""2483746""","""Whaleyville""",0.04,36.32,14.36,0.5
"""2483775""","""Wheaton""",30.43,51923.74,15934.86,8.9
"""2484225""","""Whitehaven""",0.01,7.20,2.41,0.0
"""2484350""","""White Marsh""",6.06,10216.49,3859.02,3.2
"""2484375""","""White Oak""",10.63,19394.35,6905.27,7.8
"""2484950""","""Willards""",0.19,210.62,81.72,0.8
"""2485100""","""Williamsport""",0.81,1378.68,641.88,1.6
"""2485175""","""Williston""",0.01,23.94,8.34,0.5
"""2485395""","""Wilson-Conococheague""",0.80,1555.00,658.90,0.0
"""2486275""","""Woodland""",0.01,18.42,6.89,0.8
"""2486475""","""Woodlawn""",26.08,39443.80,14251.27,5.7
"""2486525""","""Woodlawn""",3.39,7719.79,2114.07,7.1
"""2486710""","""Woodmore""",2.66,6264.41,1988.45,2.3
"""2486750""","""Woodsboro""",0.10,89.39,33.86,0.0
"""2487000""","""Worton""",0.07,46.17,15.21,0.5
"""2487150""","""Yarrowsburg""",0.02,32.06,12.46,0.9
"""2487275""","""Zihlman""",0.20,341.94,141.11,1.0
