place,name,blkgrps,population,households,alltransit_performance_score
"""5523025""","""Elcho""",0.01,10.46,4.64,0.0
"""5523075""","""Elderon""",0.02,21.18,8.79,0.0
"""5523175""","""Eleva""",0.02,26.13,10.31,0.0
"""5523275""","""Elkhart Lake""",0.32,228.17,112.35,0.0
"""5523300""","""Elkhorn""",4.47,6513.44,2825.71,0.0
"""5523325""","""Elk Mound""",0.12,243.56,85.32,0.0
"""5523475""","""Ellison Bay""",0.05,78.44,39.28,0.0
"""5523525""","""Ellsworth""",0.50,913.93,356.11,0.0
"""5523575""","""Elm Grove""",5.87,6047.38,2292.59,4.3
"""5523700""","""Elmwood""",0.44,329.49,139.33,0.0
"""5523725""","""Elmwood Park""",0.43,473.46,211.57,4.4
"""5523800""","""Elroy""",0.26,194.81,79.39,0.0
"""5523850""","""Embarrass""",0.05,59.49,21.42,0.0
"""5523900""","""Emerald""",0.04,39.56,14.60,0.0
"""5524075""","""Endeavor""",0.02,30.72,11.52,0.0
"""5524150""","""Ephraim""",0.13,166.17,78.70,0.0
"""5524400""","""Ettrick""",0.02,18.46,7.87,0.0
"""5524475""","""Eureka""",0.02,37.71,14.91,0.0
"""5524550""","""Evansville""",1.97,2436.97,999.64,0.0
"""5524700""","""Exeland""",0.01,10.50,4.98,0.0
"""5524825""","""Fairchild""",0.02,21.75,8.90,0.0
"""5525075""","""Fairwater""",0.03,24.79,9.54,0.0
"""5525125""","""Fall Creek""",0.07,98.11,34.67,0.0
"""5525150""","""Fall River""",0.26,516.28,203.05,0.0
"""5525600""","""Fennimore""",0.34,328.62,131.66,0.0
"""5525650""","""Fenwood""",0.03,31.97,10.12,0.0
"""5525725""","""Ferryville""",0.02,28.45,12.83,0.0
"""5525950""","""Fitchburg""",14.66,27766.67,11551.82,3.7
"""5526175""","""Florence""",0.02,15.23,7.19,0.0
"""5526275""","""Fond du Lac""",36.57,39904.13,16776.51,3.0
"""5526350""","""Fontana-on-Geneva Lake""",1.57,1534.68,663.78,0.0
"""5526400""","""Footville""",0.04,46.71,18.50,0.0
"""5526575""","""Forest Junction""",0.08,124.97,50.89,0.0
"""5526625""","""Forestville""",0.02,24.40,10.38,0.0
"""5526675""","""Fort Atkinson""",7.47,7740.88,3148.64,0.0
"""5526850""","""Fountain City""",0.37,326.91,155.83,0.0
"""5526982""","""Fox Crossing""",6.14,11264.29,4970.98,1.7
"""5527000""","""Fox Lake""",0.17,348.86,138.92,0.0
"""5527075""","""Fox Point""",7.00,6706.00,2777.00,3.7
"""5527125""","""Francis Creek""",0.06,80.64,34.26,0.0
"""5527300""","""Franklin""",19.00,36295.00,13649.00,0.8
"""5527412""","""Franks Field""",0.01,11.41,3.88,0.7
"""5527500""","""Frederic""",0.05,61.48,26.08,0.0
"""5527550""","""Fredonia""",0.49,821.43,301.44,0.0
"""5527800""","""Fremont""",0.08,70.96,35.71,0.0
"""5527875""","""French Island""",2.01,2623.52,1279.14,2.6
"""5527950""","""Friendship""",0.17,302.89,118.49,0.0
"""5528000""","""Friesland""",0.03,27.78,10.21,0.0
"""5528200""","""Galesville""",0.08,129.71,55.21,0.0
"""5528450""","""Gays Mills""",0.09,80.68,32.81,0.0
"""5528625""","""Genoa""",0.02,13.50,5.33,0.0
"""5528675""","""Genoa City""",0.99,2174.47,721.19,0.0
"""5528875""","""Germantown""",11.75,19991.46,7915.02,0.7
"""5528925""","""Gibbsville""",0.05,82.18,32.20,0.6
"""5529050""","""Gillett""",0.13,115.33,51.62,0.0
"""5529175""","""Gilman""",0.04,43.32,18.12,0.0
"""5529200""","""Gilmanton""",0.04,41.75,15.86,0.0
"""5529350""","""Glenbeulah""",0.02,20.04,8.33,0.0
"""5529400""","""Glendale""",10.00,12868.00,5629.00,5.2
"""5529475""","""Glen Flora""",0.01,5.65,2.63,0.0
"""5529500""","""Glen Haven""",0.03,29.49,11.96,0.0
"""5529625""","""Glenwood City""",0.20,319.78,128.82,0.0
"""5529675""","""Glidden""",0.03,21.94,11.27,0.0
"""5529750""","""Goodman""",0.02,9.51,4.82,0.0
"""5529900""","""Gordon""",0.01,8.81,4.16,0.0
"""5529950""","""Gotham""",0.01,11.81,4.92,0.0
"""5530000""","""Grafton""",6.65,8917.13,3840.22,0.1
"""5530100""","""Grand Marsh""",0.03,63.61,14.99,0.0
"""5530150""","""Grand View""",0.01,5.18,2.26,0.0
"""5530425""","""Granton""",0.02,14.90,5.63,0.0
"""5530450""","""Grantsburg""",0.37,507.98,235.07,0.0
"""5530575""","""Gratiot""",0.01,6.61,2.81,0.0
"""5531000""","""Green Bay""",86.17,104633.60,42603.26,4.4
"""5531075""","""Greenbush""",0.02,50.01,9.27,0.0
"""5531125""","""Greendale""",9.00,14293.00,5964.00,3.2
"""5531175""","""Greenfield""",26.28,37130.68,16661.91,5.9
"""5531300""","""Green Lake""",1.13,625.46,325.23,0.0
"""5531375""","""Greenleaf""",0.04,88.58,30.42,0.0
"""5531475""","""Green Valley""",0.01,6.51,2.21,0.0
"""5531575""","""Greenwood""",0.21,243.79,102.17,0.0
"""5531675""","""Gresham""",0.02,35.59,13.28,0.0
"""5531975""","""Hager City""",0.07,107.07,44.25,0.3
"""5532075""","""Hales Corners""",6.00,7704.00,3162.00,1.7
"""5532325""","""Hammond""",0.40,838.68,324.97,0.0
"""5532450""","""Hancock""",0.06,47.17,20.75,0.0
"""5532550""","""Hanover""",0.02,34.19,12.58,0.0
"""5532790""","""Harrison""",4.78,12075.63,4209.62,0.3
"""5533000""","""Hartford""",6.46,8989.64,3670.30,0.0
"""5533100""","""Hartland""",6.33,7898.08,3031.81,0.3
"""5533150""","""Hatfield""",0.04,50.75,22.05,0.0
"""5533175""","""Hatley""",0.03,39.65,15.67,0.0
