place,name,blkgrps,population,households,alltransit_performance_score
"""2110198""","""Brownsboro Village""",0.44,317.73,157.77,4.7
"""2110324""","""Brownsville""",0.17,192.59,84.95,0.0
"""2110612""","""Buckhorn""",0.01,6.50,2.98,0.0
"""2110648""","""Buckner""",0.99,2677.70,508.94,0.7
"""2110774""","""Buffalo""",0.06,102.53,38.87,0.0
"""2111044""","""Burgin""",0.15,142.23,62.16,0.0
"""2111098""","""Burkesville""",0.45,353.93,140.76,0.0
"""2111170""","""Burlington""",5.71,15776.68,5538.64,1.2
"""2111188""","""Burna""",0.02,18.48,7.93,0.0
"""2111278""","""Burnside""",0.88,1046.60,431.05,0.0
"""2111530""","""Butler""",0.01,23.34,7.82,0.0
"""2111692""","""Cadiz""",0.47,600.37,277.93,0.0
"""2111854""","""Calhoun""",0.03,23.03,11.04,0.0
"""2111872""","""California""",0.02,24.05,8.03,0.0
"""2112016""","""Calvert City""",2.00,2479.94,1010.73,0.0
"""2112052""","""Camargo""",0.34,596.03,213.24,0.0
"""2112066""","""Cambridge""",0.14,182.51,63.28,4.8
"""2112142""","""Campbellsburg""",0.14,176.43,70.49,0.0
"""2112160""","""Campbellsville""",6.66,7387.73,2844.54,0.0
"""2112358""","""Campton""",0.16,288.66,115.49,0.0
"""2112538""","""Caneyville""",0.07,70.25,23.63,0.0
"""2112610""","""Cannonsburg""",0.36,466.07,159.57,0.0
"""2112898""","""Carlisle""",0.11,145.72,56.66,0.0
"""2113024""","""Carrollton""",2.42,2329.41,734.41,0.0
"""2113060""","""Carrsville""",0.00,0.87,0.39,0.0
"""2113420""","""Catlettsburg""",1.40,1164.07,450.71,2.4
"""2113492""","""Cave City""",0.41,561.89,214.43,0.0
"""2113582""","""Cawood""",0.11,73.42,27.45,0.0
"""2113600""","""Cayce""",0.04,24.47,10.73,0.2
"""2113636""","""Cecilia""",0.10,227.11,87.24,0.0
"""2113870""","""Centertown""",0.00,5.60,2.17,0.0
"""2113978""","""Central City""",2.30,3054.39,1117.24,0.0
"""2114068""","""Cerulean""",0.06,48.04,23.13,0.0
"""2114266""","""Chaplin""",0.04,50.67,19.31,0.0
"""2115148""","""Clarkson""",0.18,231.38,85.77,0.0
"""2115166""","""Claryville""",1.90,2338.13,801.20,0.1
"""2115202""","""Clay""",0.03,28.36,11.86,0.0
"""2115238""","""Clay City""",0.18,193.07,79.29,0.0
"""2115490""","""Cleaton""",0.01,14.48,5.66,0.0
"""2115742""","""Clinton""",0.05,41.61,17.19,0.0
"""2115904""","""Cloverport""",0.74,592.01,195.88,0.0
"""2116110""","""Coal Run Village""",0.52,1053.71,429.03,0.0
"""2116354""","""Coldiron""",0.01,11.16,4.49,0.0
"""2116372""","""Cold Spring""",2.68,5054.69,2056.63,3.8
"""2116395""","""Coldstream""",0.50,1075.89,438.35,1.3
"""2116750""","""Columbia""",2.04,2765.46,759.58,0.0
"""2116768""","""Columbus""",0.01,4.85,1.34,0.0
"""2116822""","""Combs""",0.07,103.86,36.62,0.0
"""2116894""","""Concord""",0.00,0.94,0.43,0.0
"""2117362""","""Corbin""",5.30,5597.63,2186.82,0.0
"""2117434""","""Corinth""",0.08,88.19,35.20,0.0
"""2117686""","""Corydon""",0.02,18.63,7.11,0.0
"""2117848""","""Covington""",38.71,42437.74,17767.84,5.7
"""2117938""","""Coxton""",0.03,26.86,10.55,0.0
