place,name,blkgrps,population,households,alltransit_performance_score
"""2818940""","""Derma""",0.31,342.36,150.07,0.0
"""2819100""","""Diamondhead""",2.75,7752.96,3337.80,0.0
"""2819180""","""D'Iberville""",6.50,11292.79,4573.96,1.8
"""2819340""","""D'Lo""",0.06,75.60,26.22,0.0
"""2819420""","""Doddsville""",0.01,16.38,4.46,0.0
"""2820020""","""Drew""",2.01,1142.61,425.99,0.0
"""2820260""","""Duck Hill""",0.89,978.71,411.54,0.0
"""2820340""","""Dumas""",0.06,108.78,42.04,0.0
"""2820380""","""Duncan""",0.01,14.10,5.20,0.0
"""2820500""","""Durant""",1.48,1378.87,413.68,0.0
"""2821340""","""Ecru""",0.34,640.24,231.81,0.0
"""2821420""","""Eden""",0.01,37.67,1.21,0.0
"""2821580""","""Edwards""",0.13,183.13,67.87,0.0
"""2821940""","""Elliott""",0.12,317.81,139.35,0.0
"""2822020""","""Ellisville""",3.71,3629.36,1042.87,0.0
"""2822580""","""Enterprise""",0.07,118.00,40.85,0.0
"""2822900""","""Escatawpa""",3.02,2652.43,1199.95,0.0
"""2823220""","""Ethel""",0.01,18.40,6.81,0.0
"""2823420""","""Eupora""",1.10,1030.49,392.79,0.0
"""2824180""","""Falcon""",0.01,17.83,6.39,0.0
"""2824220""","""Falkner""",0.17,335.67,117.77,0.0
"""2824420""","""Farmington""",0.86,1341.35,544.25,0.0
"""2824460""","""Farrell""",0.01,17.98,6.26,0.0
"""2824500""","""Fayette""",0.34,515.49,135.98,0.0
"""2824940""","""Flora""",0.12,210.38,77.42,0.0
"""2824980""","""Florence""",0.77,2089.29,737.74,0.0
"""2825100""","""Flowood""",7.25,15020.52,6187.39,0.1
"""2825340""","""Forest""",3.65,4506.20,1598.52,0.0
"""2825740""","""Foxworth""",0.07,121.13,43.21,0.0
"""2826020""","""French Camp""",0.04,30.47,8.42,0.0
"""2826060""","""Friars Point""",0.02,17.60,7.88,0.0
"""2826300""","""Fulton""",2.43,2814.13,874.03,0.0
"""2826780""","""Gattman""",0.01,8.88,3.29,0.0
"""2826860""","""Gautier""",10.97,16795.14,6148.59,0.0
"""2826980""","""Georgetown""",0.04,32.52,11.23,0.0
"""2827540""","""Glen""",0.12,300.45,104.17,0.0
"""2827620""","""Glendale""",0.13,281.93,103.65,0.1
"""2827660""","""Glendora""",0.00,1.46,0.51,0.0
"""2827820""","""Gloster""",0.33,325.45,118.56,0.0
"""2827940""","""Golden""",0.07,94.78,39.50,0.0
"""2828220""","""Goodman""",0.19,257.41,57.83,0.0
"""2829180""","""Greenville""",32.15,28045.23,10658.89,0.0
"""2829340""","""Greenwood""",15.23,13673.94,5107.11,0.7
"""2829460""","""Grenada""",11.33,11322.97,3966.10,0.0
"""2829620""","""Gulf Hills""",2.47,6373.27,2269.44,0.6
"""2829660""","""Gulf Park Estates""",0.54,2520.45,863.32,0.0
"""2829700""","""Gulfport""",55.08,71038.18,28235.86,2.3
"""2829900""","""Gunnison""",0.01,5.46,1.78,0.0
"""2829940""","""Guntown""",0.44,667.88,261.88,0.0
"""2830220""","""Hamilton""",0.07,119.98,46.40,0.0
"""2830980""","""Hatley""",0.10,137.46,51.61,0.0
"""2831020""","""Hattiesburg""",36.45,49478.26,18504.54,2.2
"""2831220""","""Hazlehurst""",2.81,2724.72,903.49,1.0
"""2831420""","""Heidelberg""",0.66,489.23,267.57,0.0
"""2831460""","""Helena""",0.52,474.13,210.12,0.0
"""2831540""","""Henderson Point""",0.34,533.30,224.81,0.0
"""2831780""","""Hernando""",2.71,11276.71,4055.27,0.0
"""2831980""","""Hickory""",0.20,135.67,42.58,0.0
"""2832020""","""Hickory Flat""",0.02,27.85,9.31,0.0
"""2832110""","""Hide-A-Way Lake""",0.42,866.91,345.49,0.0
"""2832460""","""Hillsboro""",0.41,468.05,156.87,0.0
"""2832820""","""Holcomb""",0.05,53.32,21.37,0.0
"""2832900""","""Hollandale""",0.72,555.82,227.65,0.0
"""2833100""","""Holly Springs""",3.12,5803.79,1697.76,0.0
"""2833700""","""Horn Lake""",12.67,25835.22,9039.12,0.0
"""2833900""","""Houston""",0.94,1001.63,359.42,0.0
"""2834340""","""Hurley""",0.13,298.02,110.08,0.0
"""2834740""","""Indianola""",6.24,7415.20,2655.15,0.0
"""2835020""","""Inverness""",0.02,20.22,8.19,0.0
"""2835220""","""Isola""",0.03,38.90,12.32,0.0
"""2835260""","""Itta Bena""",0.91,1085.63,406.61,0.0
"""2835300""","""Iuka""",2.23,1712.39,753.97,0.0
"""2836000""","""Jackson""",145.13,168308.49,62093.28,2.7
"""2836800""","""Jonestown""",0.05,35.99,10.95,0.0
"""2837040""","""Jumpertown""",0.05,64.78,26.68,0.0
"""2837190""","""Kearney Park""",0.08,229.89,68.53,0.0
"""2837560""","""Kilmichael""",0.32,287.53,123.38,0.0
"""2837600""","""Kiln""",0.66,1161.60,487.32,0.0
"""2838320""","""Kosciusko""",5.83,5354.32,2011.84,0.0
"""2838360""","""Kossuth""",0.03,44.14,16.73,0.0
"""2838600""","""Lake""",0.02,23.58,8.02,0.0
"""2839080""","""Lambert""",0.41,158.34,76.37,0.0
"""2839520""","""Latimer""",2.62,6575.92,2375.70,0.3
"""2839600""","""Lauderdale""",0.06,63.92,23.41,0.0
"""2839640""","""Laurel""",12.73,15022.30,5458.28,0.5
"""2839840""","""Leakesville""",0.18,246.99,75.17,0.0
"""2839880""","""Learned""",0.00,9.76,3.64,0.0
"""2840280""","""Leland""",2.80,1829.73,809.67,0.0
"""2840360""","""Lena""",0.03,44.65,19.32,0.0
"""2840600""","""Lexington""",1.87,1913.87,631.04,0.0
"""2840640""","""Liberty""",0.50,330.36,131.49,0.0
"""2841680""","""Long Beach""",9.44,14926.89,5902.96,0.9
"""2842200""","""Louin""",0.12,217.15,75.74,0.0
"""2842240""","""Louise""",0.00,1.62,0.75,0.0
"""2842280""","""Louisville""",4.84,4099.95,1567.42,0.0
"""2842440""","""Lucedale""",1.41,2011.44,528.42,0.0
"""2842600""","""Lula""",0.01,5.82,2.77,0.0
"""2842640""","""Lumberton""",1.36,851.80,368.49,0.0
"""2842800""","""Lyman""",0.79,2972.97,1045.71,0.0
"""2842840""","""Lynchburg""",0.34,744.52,246.42,0.0
"""2842960""","""Lyon""",0.17,67.20,30.58,0.0
"""2842980""","""Maben""",0.10,132.67,51.09,0.0
"""2843280""","""McComb""",10.99,11117.32,4407.28,0.7
"""2843400""","""McCool""",0.01,10.62,3.28,0.0
"""2843840""","""McLain""",0.34,182.95,67.47,0.0
"""2844240""","""Macon""",1.24,1688.04,619.53,0.0
"""2844520""","""Madison""",11.75,21727.75,7830.13,0.0
"""2844600""","""Magee""",2.61,2673.09,922.30,0.0
"""2844680""","""Magnolia""",0.81,1133.65,375.77,0.0
"""2844920""","""Mantachie""",0.21,382.46,161.50,0.0
"""2844960""","""Mantee""",0.05,100.03,38.86,0.0
"""2845120""","""Marietta""",0.09,104.97,42.74,0.0
"""2845160""","""Marion""",0.61,852.60,356.45,0.0
"""2845240""","""Marks""",0.91,758.15,305.98,1.2
"""2845720""","""Mathiston""",0.28,365.70,137.54,0.0
"""2846000""","""Mayersville""",0.00,3.37,1.01,0.0
"""2846200""","""Meadville""",0.06,55.89,22.33,0.0
"""2846600""","""Mendenhall""",2.32,1730.69,638.68,0.0
"""2846640""","""Meridian""",40.57,38074.86,15638.07,0.2
"""2846680""","""Meridian Station""",0.07,56.27,12.27,0.0
"""2846720""","""Merigold""",0.02,11.16,4.85,0.0
"""2846880""","""Metcalfe""",0.05,61.90,22.32,0.0
"""2848030""","""Mississippi State""",1.03,2605.82,629.25,0.0
"""2848120""","""Mississippi Valley State University""",0.02,37.14,8.31,0.0
"""2848240""","""Mize""",0.10,69.49,20.58,0.0
"""2848560""","""Monticello""",0.86,875.73,352.69,0.0
"""2848640""","""Montrose""",0.02,24.23,10.34,0.0
"""2848720""","""Mooreville""",0.21,526.95,190.95,0.0
"""2848760""","""Moorhead""",1.37,1060.11,360.25,0.0
"""2848800""","""Morgan City""",0.01,4.44,1.20,0.0
"""2848880""","""Morgantown""",1.68,1986.73,632.57,0.0
"""2849080""","""Morton""",2.25,2399.13,768.91,0.0
"""2849240""","""Moss Point""",15.79,13803.95,5280.25,0.0
"""2849320""","""Mound Bayou""",0.42,415.79,146.66,0.0
"""2849520""","""Mount Olive""",0.59,547.59,193.38,0.0
"""2850280""","""Myrtle""",0.09,154.55,53.96,0.0
"""2850440""","""Natchez""",16.23,13644.05,5720.51,0.0
"""2850720""","""Nellieburg""",0.31,664.64,278.81,0.0
"""2850880""","""Nettleton""",1.39,1098.26,475.43,0.0
"""2851000""","""New Albany""",4.52,6520.18,2257.33,0.0
"""2851040""","""New Augusta""",0.55,382.15,137.47,0.0
"""2851240""","""New Hamilton""",0.08,120.60,45.79,0.0
"""2851360""","""New Hebron""",0.02,26.16,10.47,0.0
"""2851400""","""New Hope""",0.86,1473.70,563.56,0.0
"""2851420""","""New Houlka""",0.22,224.31,79.59,0.0
"""2851720""","""Newton""",2.50,2151.66,907.61,0.0
"""2851840""","""Nicholson""",1.29,3150.61,1181.55,0.1
"""2852400""","""North Carrollton""",0.03,25.29,12.97,0.0
"""2852680""","""North Tunica""",1.21,1091.39,353.22,0.0
"""2852880""","""Noxapater""",0.04,40.94,19.00,0.0
"""2853200""","""Oakland""",0.09,120.73,50.46,0.0
"""2853520""","""Ocean Springs""",13.86,16127.57,5850.58,1.7
"""2853680""","""Okolona""",2.08,1889.38,753.49,0.0
"""2854040""","""Olive Branch""",12.57,36735.92,13278.65,0.0
"""2854640""","""Osyka""",0.05,33.83,16.42,0.0
"""2854840""","""Oxford""",9.38,15594.36,6543.50,0.0
"""2854920""","""Pace""",0.00,1.56,0.64,0.0
"""2854960""","""Pachuta""",0.05,57.40,22.28,0.0
"""2855000""","""Paden""",0.02,13.69,5.59,0.0
"""2855360""","""Pascagoula""",22.12,21401.95,8240.11,0.0
"""2855400""","""Pass Christian""",3.68,5128.74,2004.96,0.0
"""2855760""","""Pearl""",15.84,26139.41,10316.24,0.0
"""2855920""","""Pearlington""",0.71,608.70,240.70,0.0
"""2855930""","""Pearl River""",1.50,3219.82,873.87,0.0
"""2856200""","""Pelahatchie""",0.13,318.00,128.46,0.0
"""2856800""","""Petal""",5.79,7568.37,2788.88,0.1
"""2856960""","""Philadelphia""",5.81,5964.55,2209.45,0.0
"""2857160""","""Picayune""",7.10,9605.26,3794.62,0.6
"""2857200""","""Pickens""",0.30,262.54,97.89,0.0
