place,name,blkgrps,population,households,alltransit_performance_score
"""4810648""","""Brookside Village""",1.42,1623.45,552.04,0.0
"""4810708""","""Browndell""",0.03,45.02,13.83,0.0
"""4810720""","""Brownfield""",5.87,5848.04,1817.37,0.0
"""4810756""","""Brownsboro""",0.11,289.42,92.87,0.0
"""4810768""","""Brownsville""",99.75,184330.99,51802.90,3.1
"""4810780""","""Brownwood""",15.09,15211.72,5584.03,0.0
"""4810828""","""Bruceville-Eddy""",0.30,555.04,169.71,0.0
"""4810852""","""Brundage""",0.00,0.99,0.31,0.0
"""4810876""","""Bruni""",0.00,1.98,0.80,0.0
"""4810897""","""Brushy Creek""",10.24,21641.11,7019.11,0.3
"""4810912""","""Bryan""",52.94,78744.46,28891.19,2.3
"""4810960""","""Bryson""",0.01,10.49,4.10,0.0
"""4810984""","""Buchanan Dam""",1.17,1161.40,627.35,0.0
"""4810990""","""Buchanan Lake Village""",0.04,49.99,25.80,0.0
"""4811020""","""Buckholts""",0.01,13.15,5.21,0.0
"""4811080""","""Buda""",1.29,5808.33,2069.88,0.0
"""4811102""","""Buena Vista""",0.00,5.98,1.68,0.1
"""4811116""","""Buffalo""",0.10,218.45,65.76,0.0
"""4811128""","""Buffalo Gap""",0.05,147.42,48.23,0.0
"""4811155""","""Buffalo Springs""",0.02,38.29,15.66,0.0
"""4811212""","""Bullard""",0.45,1330.13,469.43,0.0
"""4811224""","""Bulverde""",2.21,3987.49,1292.58,0.0
"""4811236""","""Buna""",1.42,1706.57,619.26,0.0
"""4811300""","""Bunker Hill Village""",1.99,3915.42,1191.94,5.3
"""4811368""","""Burkburnett""",7.08,8601.77,3445.81,0.0
"""4811380""","""Burke""",0.09,157.84,57.57,0.3
"""4811428""","""Burleson""",18.62,40821.90,14370.67,0.3
"""4811464""","""Burnet""",1.77,2446.97,764.32,0.3
"""4811536""","""Burton""",0.03,35.69,16.33,0.0
"""4811626""","""Butterfield""",0.09,38.35,11.23,0.0
"""4811644""","""Byers""",0.01,7.38,2.74,0.0
"""4811656""","""Bynum""",0.00,2.06,0.79,0.0
"""4811692""","""Cactus""",0.47,1651.66,427.75,0.0
"""4811716""","""Caddo Mills""",0.46,879.28,302.95,0.0
"""4811836""","""Caldwell""",1.65,2030.81,808.72,0.0
"""4811940""","""Callender Lake""",0.15,375.11,136.92,0.0
"""4811968""","""Callisburg""",0.02,32.06,12.66,0.0
"""4811992""","""Calvert""",0.09,72.82,24.56,0.0
"""4812010""","""Camargito""",0.04,87.30,20.93,0.0
"""4812040""","""Cameron""",1.17,2962.83,1156.52,0.0
"""4812045""","""Cameron Park""",2.22,6051.82,1419.99,1.6
"""4812112""","""Campbell""",0.03,65.92,22.51,0.0
"""4812226""","""Campo Verde""",0.01,18.09,4.51,0.0
"""4812334""","""Camp Swift""",1.30,3839.74,766.62,0.0
"""4812388""","""Camp Wood""",0.15,98.98,37.41,0.0
"""4812412""","""Canadian""",0.54,623.45,201.86,0.0
"""4812472""","""Caney City""",0.66,341.41,157.09,0.0
"""4812496""","""Canton""",1.52,2132.35,863.63,0.0
"""4812502""","""Cantu Addition""",0.19,407.71,115.44,0.0
"""4812508""","""Canutillo""",1.77,3736.29,1131.87,1.7
"""4812532""","""Canyon""",8.07,11390.99,4066.79,0.0
"""4812562""","""Canyon Creek""",0.52,951.81,335.27,0.0
"""4812580""","""Canyon Lake""",11.70,24252.24,9769.88,0.0
"""4812600""","""Cape Royale""",0.08,130.64,55.16,0.0
"""4812736""","""Carbon""",0.01,11.35,4.42,0.0
"""4812892""","""Carlsbad""",0.01,17.96,5.41,0.0
"""4812895""","""Carl's Corner""",0.04,71.03,20.21,0.0
"""4812916""","""Carmine""",0.03,36.54,16.64,0.0
"""4812982""","""Carrizo Hill""",0.00,3.15,0.89,0.0
"""4812988""","""Carrizo Springs""",3.07,4084.52,1345.01,0.0
"""4813024""","""Carrollton""",74.04,131497.11,47615.99,3.9
"""4813108""","""Carthage""",4.63,4872.14,1943.46,0.0
"""4813128""","""Casa Blanca""",0.00,0.84,0.20,0.3
"""4813150""","""Casas""",0.00,0.75,0.19,0.0
"""4813198""","""Cashion Community""",0.06,68.33,30.15,0.6
"""4813276""","""Castle Hills""",5.00,4393.00,1742.00,7.6
"""4813312""","""Castroville""",0.73,961.11,332.56,0.0
"""4813324""","""Catarina""",0.00,6.13,1.92,0.0
"""4813492""","""Cedar Hill""",22.80,49947.64,16391.71,0.2
"""4813552""","""Cedar Park""",27.35,64984.75,21007.75,0.3
"""4813570""","""Cedar Point""",0.56,514.08,230.35,0.0
"""4813672""","""Celeste""",0.25,236.40,81.46,0.0
"""4813684""","""Celina""",2.18,3712.16,1260.49,0.0
"""4813732""","""Center""",2.78,2910.63,1078.34,0.0
"""4813900""","""Centerville""",0.02,28.02,9.25,0.0
"""4813972""","""Central Gardens""",2.03,2480.79,1101.27,0.0
"""4814038""","""César Chávez""",1.02,3303.53,823.80,0.9
"""4814224""","""Chandler""",0.37,1078.12,447.30,0.0
"""4814236""","""Channelview""",15.60,38149.82,11146.86,0.0
"""4814260""","""Channing""",0.00,1.85,0.86,0.0
"""4814266""","""Chaparrito""",0.01,16.45,4.70,0.0
"""4814290""","""Chapeno""",0.00,3.13,0.98,0.0
"""4814404""","""Charlotte""",0.01,18.30,6.72,0.0
"""4814584""","""Chester""",0.01,9.86,3.54,0.0
"""4814620""","""Chico""",0.19,202.33,70.13,0.0
"""4814668""","""Childress""",3.63,4097.60,1272.22,0.0
"""4814680""","""Chillicothe""",0.08,75.02,26.04,0.0
"""4814692""","""Chilton""",0.18,170.93,52.53,0.5
"""4814704""","""China""",0.05,54.06,22.69,0.0
"""4814716""","""China Grove""",0.42,732.70,239.17,2.0
"""4814740""","""China Spring""",0.43,733.15,253.86,0.0
"""4814776""","""Chireno""",0.02,39.78,14.89,0.0
"""4814860""","""Christine""",0.01,5.27,2.79,0.0
"""4814872""","""Christoval""",0.00,11.31,3.97,0.0
"""4814880""","""Chula Vista""",0.01,7.00,2.17,0.0
"""4814881""","""Chula Vista""",1.07,2232.45,644.89,0.0
"""4814882""","""Chula Vista""",0.08,197.83,53.70,0.0
"""4814920""","""Cibolo""",7.64,23072.71,7301.81,0.0
"""4814927""","""Cienegas Terrace""",1.09,1791.61,417.48,0.0
"""4814929""","""Cinco Ranch""",4.50,16498.01,5424.14,0.0
"""4814986""","""Circle D-KC Estates""",0.62,870.94,343.72,0.0
"""4815004""","""Cisco""",3.00,2765.74,1170.76,0.0
"""4815028""","""Citrus City""",0.30,1765.42,414.26,0.2
"""4815112""","""Clarendon""",1.00,1035.77,339.13,0.0
"""4815160""","""Clarksville""",2.15,1722.22,684.96,0.0
"""4815172""","""Clarksville City""",1.13,1181.15,504.35,0.0
"""4815196""","""Claude""",1.00,840.67,326.58,0.0
"""4815328""","""Clear Lake Shores""",0.89,1428.92,701.16,0.0
"""4815364""","""Cleburne""",23.89,26993.44,9539.17,0.5
"""4815436""","""Cleveland""",3.93,6322.22,2278.96,1.5
"""4815472""","""Clifton""",2.63,2554.43,941.49,0.0
"""4815544""","""Clint""",0.84,1223.37,396.53,1.4
"""4815628""","""Cloverleaf""",11.69,22771.87,6353.12,1.2
"""4815652""","""Clute""",7.74,10510.46,3985.81,0.0
"""4815676""","""Clyde""",2.25,2762.21,842.43,0.0
"""4815700""","""Coahoma""",0.87,302.11,148.68,0.0
"""4815796""","""Cockrell Hill""",3.97,4238.21,1132.93,7.8
"""4815820""","""Coffee City""",0.20,344.78,140.26,0.0
"""4815892""","""Coldspring""",0.05,87.84,32.19,0.0
"""4815916""","""Coleman""",2.99,2542.65,983.58,0.0
"""4815976""","""College Station""",49.12,103456.12,37283.63,1.6
"""4815988""","""Colleyville""",11.89,25771.43,8941.20,0.0
"""4816036""","""Collinsville""",0.11,212.07,77.98,0.0
"""4816048""","""Colmesneil""",0.08,89.52,35.94,0.0
"""4816110""","""Colorado Acres""",0.00,2.87,0.81,0.0
"""4816120""","""Colorado City""",2.76,3611.01,1378.95,0.0
"""4816168""","""Columbus""",2.02,1437.71,585.05,0.0
"""4816192""","""Comanche""",2.46,2654.01,871.01,0.0
"""4816204""","""Combes""",0.79,1974.69,595.15,0.9
"""4816216""","""Combine""",0.31,598.44,197.29,0.0
"""4816228""","""Comfort""",1.76,3392.31,794.77,0.0
"""4816240""","""Commerce""",5.74,6993.38,2271.32,0.0
"""4816252""","""Como""",0.07,84.80,28.64,0.0
"""4816300""","""Concepcion""",0.00,0.19,0.06,0.0
"""4816432""","""Conroe""",32.22,77745.86,28460.77,0.1
"""4816468""","""Converse""",9.98,22893.33,6977.71,4.4
"""4816540""","""Cool""",0.06,81.51,24.37,0.0
"""4816552""","""Coolidge""",0.46,349.13,118.31,0.0
"""4816564""","""Cooper""",0.33,457.43,171.12,0.0
"""4816612""","""Coppell""",23.85,38803.44,14216.84,0.3
"""4816624""","""Copperas Cove""",20.07,29689.92,11335.66,2.1
"""4816636""","""Copper Canyon""",1.41,2240.61,751.28,0.0
"""4816696""","""Corinth""",9.04,20789.23,7260.64,0.2
"""4817000""","""Corpus Christi""",213.75,317078.47,114918.10,4.6
"""4817024""","""Corral City""",0.01,16.79,5.96,0.0
"""4817036""","""Corrigan""",0.90,1111.87,444.90,0.0
"""4817060""","""Corsicana""",15.68,19600.23,6742.04,0.0
"""4817200""","""Cottonwood""",0.04,72.55,26.13,0.0
"""4817208""","""Cottonwood Shores""",0.16,428.34,149.20,0.0
"""4817216""","""Cotulla""",1.94,2768.14,1025.71,0.0
"""4817236""","""Country Acres""",0.03,84.81,31.27,0.0
"""4817312""","""Coupland""",0.03,32.98,11.72,0.0
"""4817336""","""Cove""",0.05,267.20,84.85,0.0
"""4817372""","""Covington""",0.01,14.32,5.35,0.0
"""4817408""","""Coyanosa""",0.00,0.25,0.08,0.0
"""4817426""","""Coyote Acres""",0.26,559.98,136.88,0.0
"""4817429""","""Coyote Flats""",0.19,421.15,172.36,0.0
"""4817504""","""Crandall""",0.26,600.88,209.91,0.0
"""4817516""","""Crane""",2.90,2894.42,920.85,0.0
"""4817540""","""Cranfills Gap""",0.00,8.93,3.83,0.0
"""4817564""","""Crawford""",0.02,21.32,7.57,0.0
"""4817612""","""Creedmoor""",0.25,579.00,182.60,0.7
"""4817648""","""Cresson""",0.33,651.27,237.08,0.0
"""4817744""","""Crockett""",7.04,5966.01,2363.12,0.0
"""4817756""","""Crosby""",1.13,2164.31,765.98,0.9
"""4817768""","""Crosbyton""",1.10,1052.11,396.90,0.0
"""4817811""","""Cross Mountain""",1.26,3970.95,1318.78,0.0
"""4817816""","""Cross Plains""",0.04,49.10,18.75,0.0
"""4817852""","""Cross Roads""",0.75,3883.28,1326.26,0.0
"""4817917""","""Cross Timber""",0.19,228.55,97.23,0.0
"""4817948""","""Crowell""",0.00,3.78,1.50,0.0
"""4817960""","""Crowley""",6.91,14621.72,4815.58,0.0
"""4818020""","""Crystal City""",4.44,5590.70,1670.61,0.0
"""4818092""","""Cuero""",2.67,3045.07,1008.73,0.0
"""4818104""","""Cuevitas""",0.03,55.36,18.61,0.6
"""4818128""","""Cumby""",0.31,253.46,98.32,0.0
"""4818134""","""Cumings""",0.24,1883.20,591.24,0.6
"""4818152""","""Cuney""",0.06,51.68,23.97,0.0
"""4818224""","""Cushing""",0.03,41.72,15.41,0.0
"""4818260""","""Cut and Shoot""",0.29,739.88,245.86,0.0
"""4818464""","""Daingerfield""",2.07,1678.84,615.28,0.0
"""4818476""","""Daisetta""",0.15,124.37,50.81,0.0
"""4818524""","""Dalhart""",4.60,5765.51,2082.65,0.0
"""4819000""","""Dallas""",906.49,1304726.65,498704.67,6.8
"""4819084""","""Dalworthington Gardens""",2.06,2664.19,1047.39,0.0
"""4819108""","""Damon""",0.03,31.52,11.18,0.0
"""4819120""","""Danbury""",0.06,64.62,25.49,0.0
"""4819288""","""Darrouzett""",0.00,2.87,1.05,0.0
"""4819420""","""Dawson""",0.05,67.88,30.87,0.0
"""4819432""","""Dayton""",3.76,7512.12,2087.08,0.8
"""4819435""","""Dayton Lakes""",0.02,7.49,4.36,0.0
"""4819456""","""Dean""",0.03,42.73,17.21,0.0
"""4819528""","""Decatur""",2.20,3608.04,1304.26,0.0
"""4819570""","""DeCordova""",1.45,2477.51,1008.16,0.0
"""4819624""","""Deer Park""",13.64,33058.01,11092.85,0.1
"""4819648""","""De Kalb""",0.51,446.68,171.80,0.0
"""4819672""","""De Leon""",1.67,996.39,431.46,0.0
"""4819708""","""Dell City""",0.01,2.12,0.76,0.0
"""4819714""","""Del Mar Heights""",0.01,17.34,5.38,0.0
"""4819732""","""Delmita""",0.01,7.66,2.27,0.0
