place,name,blkgrps,population,households,alltransit_performance_score
"""0537720""","""LaGrange""",0.00,0.83,0.47,0.0
"""0537780""","""Lake City""",0.15,214.13,78.67,0.0
"""0537930""","""Lake Hamilton""",1.09,2192.33,927.74,0.1
"""0538050""","""Lakeview""",0.16,208.45,104.72,0.0
"""0538110""","""Lake View""",0.01,25.58,11.04,0.0
"""0538170""","""Lake Village""",1.19,687.72,306.81,0.0
"""0538290""","""Lamar""",0.39,744.94,298.48,0.0
"""0538540""","""Landmark""",2.97,3187.12,1162.78,0.0
"""0538890""","""Lavaca""",0.32,903.68,331.42,0.0
"""0539010""","""Leachville""",0.12,129.54,50.02,0.0
"""0539040""","""Lead Hill""",0.01,15.84,6.47,0.0
"""0539310""","""Leola""",0.01,12.72,4.80,0.0
"""0539370""","""Lepanto""",1.08,966.32,333.32,0.0
"""0539460""","""Leslie""",0.02,18.02,6.99,0.0
"""0539520""","""Letona""",0.01,25.42,11.03,0.0
"""0539640""","""Lewisville""",0.06,62.49,24.41,0.0
"""0539670""","""Lexa""",0.01,13.65,5.48,0.0
"""0539970""","""Lincoln""",0.96,1105.45,430.19,1.1
"""0540120""","""Little Flock""",2.97,4667.21,1721.16,1.4
"""0541000""","""Little Rock""",147.75,190359.03,77423.26,3.3
"""0541090""","""Lockesburg""",0.07,93.56,34.38,0.0
"""0541270""","""London""",0.30,608.32,211.37,0.0
"""0541420""","""Lonoke""",0.39,673.21,250.52,0.0
"""0541450""","""Lonsdale""",0.01,18.28,5.45,0.0
"""0541555""","""Lost Bridge Village""",0.13,155.80,71.94,0.0
"""0541630""","""Louann""",0.00,2.57,0.98,0.0
"""0541720""","""Lowell""",3.09,7483.45,2615.55,0.1
"""0542170""","""Luxora""",0.14,105.89,42.94,0.0
"""0542260""","""Lynn""",0.03,35.81,14.12,0.0
"""0542350""","""McAlmont""",0.95,1131.59,407.58,3.2
"""0542410""","""McCaskill""",0.01,10.64,3.50,0.0
"""0542500""","""McCrory""",0.62,468.52,190.90,0.0
"""0542560""","""McDougal""",0.00,1.75,0.88,0.0
"""0542770""","""McGehee""",1.28,1052.61,447.92,0.0
"""0543070""","""McNab""",0.01,3.73,1.74,0.0
"""0543100""","""McNeil""",0.03,97.43,39.12,0.0
"""0543220""","""McRae""",0.02,34.04,11.93,0.0
"""0543280""","""Madison""",0.45,380.96,172.63,0.0
"""0543310""","""Magazine""",0.03,36.75,13.91,0.0
"""0543370""","""Magness""",0.02,18.05,9.06,0.0
"""0543430""","""Magnet Cove""",0.10,169.50,61.80,0.0
"""0543460""","""Magnolia""",3.17,8972.60,3359.31,0.0
"""0543610""","""Malvern""",6.41,6526.39,2642.78,0.9
"""0543670""","""Mammoth Spring""",0.34,239.37,106.50,0.0
"""0543820""","""Manila""",0.86,1362.78,563.45,0.0
"""0543880""","""Mansfield""",0.24,253.33,97.65,0.0
"""0544120""","""Marianna""",1.39,1015.93,424.47,0.0
"""0544150""","""Marie""",0.00,1.63,0.53,0.0
"""0544180""","""Marion""",5.85,9522.25,3339.50,0.1
"""0544210""","""Marked Tree""",1.91,1192.00,510.36,0.0
"""0544240""","""Marmaduke""",0.22,311.01,115.68,0.0
"""0544300""","""Marshall""",0.25,294.66,110.26,0.0
"""0544420""","""Marvell""",0.17,118.80,50.86,0.0
"""0544600""","""Maumelle""",4.98,15710.86,6551.48,0.8
"""0544750""","""Mayflower""",0.21,628.94,216.66,0.0
"""0544780""","""Maynard""",0.03,30.36,12.27,0.0
"""0544810""","""Maysville""",0.06,78.17,28.07,0.0
"""0545080""","""Melbourne""",0.19,329.51,132.21,0.0
"""0545170""","""Mena""",1.77,2136.67,854.88,0.0
"""0545200""","""Menifee""",0.05,85.25,33.40,0.0
"""0545500""","""Midland""",0.01,11.63,4.10,0.0
"""0545530""","""Midway""",0.42,495.08,249.12,0.0
"""0545560""","""Midway""",0.08,118.84,45.12,0.0
"""0546040""","""Mineral Springs""",0.39,372.06,142.29,0.0
"""0546100""","""Minturn""",0.00,3.77,1.58,0.0
"""0546190""","""Mitchellville""",0.23,198.44,91.28,0.0
"""0546400""","""Monette""",0.64,848.06,358.49,0.0
"""0546580""","""Monticello""",6.46,6336.69,2427.42,0.0
"""0546670""","""Montrose""",0.01,3.76,1.53,0.0
"""0546730""","""Moorefield""",0.11,182.97,67.15,0.0
"""0546910""","""Moro""",0.01,7.37,3.50,0.0
"""0546970""","""Morrilton""",2.11,3554.68,1467.32,0.0
"""0547030""","""Morrison Bluff""",0.02,47.57,16.62,0.0
"""0547300""","""Mountainburg""",0.02,21.64,9.41,0.0
"""0547390""","""Mountain Home""",5.16,6966.29,3328.08,0.0
"""0547450""","""Mountain Pine""",0.11,166.31,63.74,0.0
"""0547540""","""Mountain View""",1.27,1300.02,432.65,0.0
"""0547690""","""Mount Ida""",0.17,176.86,65.29,0.0
"""0547900""","""Mount Pleasant""",0.04,55.29,19.58,0.0
"""0548020""","""Mount Vernon""",0.02,20.29,8.44,0.0
"""0548200""","""Mulberry""",0.41,571.71,250.25,0.0
"""0548290""","""Murfreesboro""",0.04,64.84,24.43,0.0
"""0548560""","""Nashville""",2.40,2780.05,1121.96,0.0
"""0548680""","""Natural Steps""",0.09,116.63,49.13,0.5
"""0549010""","""Newark""",0.05,60.92,25.62,0.0
"""0549070""","""New Blaine""",0.02,27.33,11.99,0.0
"""0549220""","""New Edinburg""",0.03,19.29,7.13,0.0
"""0549580""","""Newport""",5.24,3857.88,1503.53,0.0
"""0549820""","""Nimmons""",0.00,2.22,0.98,0.0
"""0550000""","""Norfork""",0.06,88.77,38.86,0.0
"""0550030""","""Norman""",0.02,23.12,10.54,0.0
"""0550060""","""Norphlet""",0.63,361.58,153.84,0.0
"""0550240""","""North Crossett""",2.49,2360.89,923.08,0.0
"""0550450""","""North Little Rock""",53.31,63608.79,25184.39,3.1
"""0550810""","""Oak Grove""",0.04,80.93,30.57,0.0
"""0551060""","""Oak Grove Heights""",0.12,291.32,113.26,0.0
"""0551080""","""Oakhaven""",0.00,0.57,0.19,0.0
"""0551290""","""Oden""",0.01,7.36,3.08,0.0
"""0551350""","""Ogden""",0.01,7.00,2.84,0.0
"""0551410""","""Oil Trough""",0.00,3.09,1.34,0.0
"""0551500""","""O'Kean""",0.02,12.02,4.77,0.0
"""0551530""","""Okolona""",0.01,8.77,3.97,0.0
"""0551560""","""Ola""",0.05,55.06,21.34,0.0
"""0552160""","""Omaha""",0.00,9.97,3.98,0.0
"""0552430""","""Oppelo""",0.13,175.04,66.93,0.0
"""0552580""","""Osceola""",2.57,3428.19,1422.75,0.0
"""0552880""","""Oxford""",0.08,94.96,36.92,0.0
"""0552940""","""Ozan""",0.00,4.00,1.34,0.0
"""0552970""","""Ozark""",2.38,2615.21,1133.68,0.0
"""0553150""","""Palestine""",0.19,188.02,75.02,0.0
"""0553240""","""Pangburn""",0.02,35.58,15.43,0.0
"""0553390""","""Paragould""",13.72,23579.38,9261.57,0.0
"""0553480""","""Paris""",0.93,1227.03,519.54,0.0
"""0553510""","""Parkdale""",0.01,7.26,3.19,0.0
"""0553600""","""Parkin""",0.01,18.27,8.47,0.0
"""0553900""","""Patmos""",0.00,2.17,0.86,0.0
"""0553990""","""Patterson""",0.13,104.40,33.92,0.0
"""0554140""","""Peach Orchard""",0.01,7.46,3.39,0.0
"""0554200""","""Pea Ridge""",2.12,2645.17,923.45,0.0
"""0554620""","""Perla""",0.36,434.02,203.35,0.8
"""0554650""","""Perry""",0.01,15.41,5.90,0.0
"""0554680""","""Perrytown""",0.05,40.46,18.53,0.0
