place,name,blkgrps,population,households,alltransit_performance_score
"""2707048""","""Bovey""",0.10,162.19,68.91,0.0
"""2707066""","""Bowlus""",0.03,41.02,16.09,0.0
"""2707138""","""Boyd""",0.01,2.70,1.28,0.0
"""2707174""","""Boy River""",0.00,1.67,0.77,0.0
"""2707282""","""Braham""",0.23,463.41,188.97,0.0
"""2707300""","""Brainerd""",9.13,9783.08,4285.13,0.0
"""2707336""","""Brandon""",0.02,19.15,7.82,0.0
"""2707462""","""Breckenridge""",2.33,1759.46,911.43,0.0
"""2707516""","""Breezy Point""",0.59,1183.79,479.04,0.0
"""2707660""","""Brewster""",0.04,30.77,12.35,0.0
"""2707678""","""Bricelyn""",0.00,4.71,2.22,0.0
"""2707948""","""Brooklyn Center""",26.00,30885.00,10663.00,6.0
"""2707966""","""Brooklyn Park""",52.00,79462.00,26928.00,4.3
"""2707984""","""Brook Park""",0.01,19.04,6.45,0.0
"""2708038""","""Brooks""",0.01,8.33,3.71,0.0
"""2708056""","""Brookston""",0.01,8.70,3.27,0.0
"""2708092""","""Brooten""",0.04,35.02,15.06,0.0
"""2708110""","""Browerville""",0.09,105.34,38.80,0.0
"""2708164""","""Brownsdale""",0.02,22.15,8.75,0.5
"""2708200""","""Browns Valley""",0.11,61.65,30.49,0.0
"""2708218""","""Brownsville""",0.06,55.98,24.58,0.0
"""2708254""","""Brownton""",0.11,91.66,37.47,0.0
"""2708290""","""Bruno""",0.00,3.37,1.28,0.0
"""2708416""","""Buckman""",0.02,18.18,6.26,0.0
"""2708452""","""Buffalo""",4.78,9675.64,3743.40,0.0
"""2708488""","""Buffalo Lake""",0.03,22.71,8.65,0.0
"""2708524""","""Buhl""",0.67,658.64,312.02,0.0
"""2708794""","""Burnsville""",33.00,61302.00,24553.00,3.8
"""2708902""","""Burtrum""",0.02,15.01,6.44,0.0
"""2708992""","""Butterfield""",0.01,7.30,2.79,0.0
"""2709154""","""Byron""",1.64,2781.25,963.56,1.1
"""2709226""","""Caledonia""",0.39,603.06,259.66,0.0
"""2709280""","""Callaway""",0.01,4.11,1.50,0.0
"""2709316""","""Calumet""",0.09,73.12,33.84,0.0
"""2709370""","""Cambridge""",2.10,5417.68,2093.99,0.0
"""2709496""","""Campbell""",0.00,0.98,0.39,0.0
"""2709604""","""Canby""",0.95,779.68,368.42,0.0
"""2709730""","""Cannon Falls""",1.13,1773.73,783.45,0.4
"""2709802""","""Canton""",0.02,23.12,8.81,0.0
"""2709964""","""Carlos""",0.04,30.11,13.13,0.0
"""2710018""","""Carlton""",0.29,370.15,141.11,0.0
"""2710144""","""Carver""",0.22,1069.34,356.85,0.6
"""2710252""","""Cass Lake""",0.15,178.49,70.68,0.0
"""2710468""","""Cedar Mills""",0.01,3.58,1.38,0.0
"""2710576""","""Center City""",0.27,434.67,180.31,0.0
"""2710648""","""Centerville""",2.00,3943.00,1316.00,0.9
"""2710792""","""Ceylon""",0.01,6.06,2.53,0.0
"""2710846""","""Champlin""",13.00,24209.00,8736.00,2.0
"""2710900""","""Chandler""",0.01,9.01,3.78,0.0
"""2710918""","""Chanhassen""",13.26,25603.01,9164.23,1.0
"""2710972""","""Chaska""",13.11,25509.18,9465.67,1.2
"""2711008""","""Chatfield""",0.37,564.50,219.90,0.9
"""2711296""","""Chickamaw Beach""",0.32,512.11,225.42,0.0
"""2711350""","""Chisago City""",2.64,4319.37,1721.94,0.0
"""2711386""","""Chisholm""",6.00,4974.00,2155.00,0.0
"""2711440""","""Chokio""",0.01,5.54,2.03,0.0
"""2711494""","""Circle Pines""",4.00,4967.00,1949.00,1.7
"""2711548""","""Clara City""",0.27,284.49,115.97,0.0
"""2711566""","""Claremont""",0.03,21.52,8.19,0.3
"""2711602""","""Clarissa""",0.03,42.45,16.34,0.0
"""2711656""","""Clarkfield""",0.16,141.88,58.55,0.0
"""2711674""","""Clarks Grove""",0.02,17.07,6.96,0.0
"""2711746""","""Clearbrook""",0.02,13.63,5.66,0.0
"""2711764""","""Clear Lake""",0.04,73.50,25.77,0.0
"""2711800""","""Clearwater""",0.26,595.29,235.64,0.0
"""2711836""","""Clements""",0.00,2.42,0.92,0.0
"""2711872""","""Cleveland""",0.03,23.22,9.11,0.0
"""2711962""","""Climax""",0.01,4.63,1.84,0.0
"""2711980""","""Clinton""",0.00,4.89,2.10,0.0
"""2712088""","""Clitherall""",0.00,1.90,0.82,0.0
"""2712124""","""Clontarf""",0.01,9.79,3.91,0.0
"""2712160""","""Cloquet""",9.80,11321.19,4392.52,0.0
"""2712376""","""Coates""",0.07,77.94,31.19,0.0
"""2712394""","""Cobden""",0.01,7.99,3.53,0.0
"""2712412""","""Cohasset""",1.96,2308.59,929.89,0.0
"""2712430""","""Cokato""",0.78,1296.25,445.34,0.0
"""2712484""","""Cold Spring""",0.43,636.20,258.90,0.0
"""2712502""","""Coleraine""",0.97,1448.16,585.37,0.0
"""2712664""","""Cologne""",0.17,340.37,118.50,0.0
"""2712700""","""Columbia Heights""",16.00,19823.00,7905.00,6.2
"""2712718""","""Columbus""",4.00,4009.00,1508.00,0.2
"""2712772""","""Comfrey""",0.00,4.06,1.72,0.0
"""2712862""","""Comstock""",0.00,1.68,0.67,0.0
"""2712952""","""Conger""",0.00,4.14,1.68,0.0
"""2713006""","""Cook""",0.02,22.94,11.24,0.0
"""2713114""","""Coon Rapids""",50.00,62342.00,23781.00,3.3
"""2713168""","""Corcoran""",4.00,5671.00,1979.00,0.0
"""2713384""","""Correll""",0.00,1.88,0.81,0.0
"""2713420""","""Cosmos""",0.02,18.14,7.89,0.0
"""2713456""","""Cottage Grove""",16.75,35912.95,12034.14,0.8
"""2713564""","""Cottonwood""",0.18,216.99,85.49,0.0
"""2713582""","""Courtland""",0.04,55.37,22.57,0.0
"""2713780""","""Cromwell""",0.02,16.92,7.38,0.0
"""2713870""","""Crookston""",4.50,4171.96,1587.35,0.0
"""2713924""","""Crosby""",0.78,880.81,377.68,0.0
"""2713978""","""Crosslake""",1.35,1078.48,513.52,0.0
"""2714158""","""Crystal""",20.17,22890.21,9232.82,4.6
"""2714320""","""Currie""",0.00,5.21,2.42,0.0
"""2714428""","""Cuyuna""",0.40,548.70,257.08,0.0
"""2714446""","""Cyrus""",0.00,2.75,1.23,0.0
"""2714518""","""Dakota""",0.02,24.20,9.26,0.0
"""2714626""","""Dalton""",0.00,5.92,2.24,0.0
"""2714716""","""Danube""",0.01,11.97,4.48,0.0
"""2714734""","""Danvers""",0.00,3.30,1.32,0.0
"""2714770""","""Darfur""",0.00,1.45,0.62,0.0
"""2714842""","""Darwin""",0.07,99.86,38.97,0.0
"""2714878""","""Dassel""",0.30,529.59,200.39,0.0
"""2714968""","""Dawson""",0.22,352.57,163.66,0.0
"""2715022""","""Dayton""",2.01,5257.50,1802.70,0.5
"""2715148""","""Deephaven""",3.35,3865.87,1387.26,2.0
"""2715184""","""Deer Creek""",0.11,76.80,26.24,0.0
"""2715310""","""Deer River""",0.05,67.50,28.27,0.0
"""2715346""","""Deerwood""",0.06,58.80,25.39,0.0
"""2715418""","""De Graff""",0.01,8.26,3.39,0.0
"""2715454""","""Delano""",1.98,2709.92,1137.09,0.0
"""2715472""","""Delavan""",0.01,9.01,3.64,0.0
"""2715544""","""Delhi""",0.00,6.98,2.97,0.0
"""2715616""","""Dellwood""",1.46,1261.78,449.40,0.3
"""2715670""","""Denham""",0.01,13.32,4.95,0.0
"""2715706""","""Dennison""",0.03,30.61,12.33,0.0
"""2715724""","""Dent""",0.01,8.43,3.58,0.0
"""2715832""","""Detroit Lakes""",5.44,7150.76,3232.12,1.1
"""2715886""","""Dexter""",0.02,19.83,7.23,0.6
"""2715976""","""Dilworth""",2.40,3284.12,1347.48,2.9
"""2715994""","""Dodge Center""",0.53,875.69,307.48,1.1
"""2716030""","""Donaldson""",0.00,1.81,0.87,0.0
"""2716084""","""Donnelly""",0.02,12.45,5.32,0.0
"""2716156""","""Doran""",0.00,0.86,0.34,0.0
"""2716264""","""Dover""",0.02,28.49,10.32,0.7
"""2716300""","""Dovray""",0.00,1.40,0.62,0.0
"""2717000""","""Duluth""",86.83,86803.43,36247.17,5.4
"""2717090""","""Dumont""",0.00,1.11,0.49,0.0
"""2717126""","""Dundas""",0.27,327.04,118.12,0.0
"""2717144""","""Dundee""",0.00,1.64,0.69,0.0
"""2717180""","""Dunnell""",0.00,1.82,0.76,0.0
"""2717288""","""Eagan""",41.00,66102.00,26560.00,3.8
"""2717342""","""Eagle Bend""",0.04,29.27,14.00,0.0
"""2717378""","""Eagle Lake""",0.45,1047.22,374.74,0.0
"""2717486""","""East Bethel""",9.00,11733.00,4193.00,0.0
"""2717612""","""East Grand Forks""",3.91,5315.43,2255.97,2.6
"""2717630""","""East Gull Lake""",0.76,804.44,358.35,0.0
"""2717738""","""Easton""",0.01,7.62,3.18,0.0
"""2717882""","""Ebro""",0.01,5.50,1.71,0.0
"""2717900""","""Echo""",0.01,7.61,3.34,0.0
"""2718116""","""Eden Prairie""",35.74,63169.27,24893.35,1.5
"""2718134""","""Eden Valley""",0.06,50.32,22.04,0.0
"""2718152""","""Edgerton""",0.25,310.38,130.92,0.0
"""2718188""","""Edina""",43.00,50603.00,21454.00,5.4
"""2718260""","""Effie""",0.02,17.80,7.32,0.0
"""2718368""","""Eitzen""",0.01,6.08,2.30,0.0
"""2718386""","""Elba""",0.02,33.16,12.41,0.0
"""2718440""","""Elbow Lake""",0.01,6.70,2.86,0.0
"""2718458""","""Elbow Lake""",0.20,253.07,118.03,0.0
"""2718530""","""Elgin""",0.05,87.10,33.02,0.7
"""2718566""","""Elizabeth""",0.00,4.25,1.67,0.0
"""2718662""","""Elko New Market""",0.20,1142.14,383.33,0.0
"""2718674""","""Elk River""",10.25,24342.61,8446.86,0.6
"""2718728""","""Elkton""",0.03,40.07,16.13,0.0
"""2718746""","""Ellendale""",0.04,37.89,15.19,0.0
"""2718836""","""Ellsworth""",0.02,13.34,5.51,0.0
"""2718872""","""Elmdale""",0.09,110.34,43.28,0.0
"""2718998""","""Elmore""",0.23,124.99,58.02,0.0
