place,name,blkgrps,population,households,alltransit_performance_score
"""0858592""","""Perry Park""",0.09,249.22,97.42,0.0
"""0858675""","""Peyton""",0.05,124.23,35.43,0.0
"""0858785""","""Phippsburg""",0.00,3.14,1.55,0.0
"""0858960""","""Piedra""",0.01,8.48,3.80,0.0
"""0859005""","""Pierce""",0.25,246.26,99.42,0.0
"""0859240""","""Pine Brook Hill""",0.86,848.03,344.64,0.4
"""0859830""","""Pitkin""",0.00,0.39,0.20,0.0
"""0860160""","""Platteville""",0.79,1905.12,585.44,0.0
"""0860600""","""Poncha Springs""",0.03,37.77,16.98,0.0
"""0860655""","""Ponderosa Park""",1.49,2582.90,955.62,0.0
"""0860765""","""Portland""",0.03,22.64,10.45,0.0
"""0861315""","""Pritchett""",0.00,0.11,0.05,0.0
"""0862000""","""Pueblo""",94.70,101595.51,40792.13,3.3
"""0862220""","""Pueblo West""",11.25,23495.19,8682.88,0.0
"""0862660""","""Ramah""",0.00,3.46,1.24,0.0
"""0862880""","""Rangely""",1.63,1717.12,631.51,0.0
"""0863045""","""Raymer (New Raymer)""",0.00,1.37,0.50,0.0
"""0863265""","""Red Cliff""",0.00,1.45,0.51,1.4
"""0863320""","""Red Feather Lakes""",0.20,101.46,55.13,0.0
"""0863375""","""Redlands""",4.84,9829.01,4016.91,0.4
"""0863650""","""Redstone""",0.00,1.85,0.67,0.0
"""0863705""","""Redvale""",0.02,9.94,5.00,0.0
"""0864090""","""Rico""",0.00,0.65,0.26,0.0
"""0864200""","""Ridgway""",0.01,15.82,7.99,0.0
"""0864255""","""Rifle""",4.19,7244.75,2457.60,1.3
"""0864870""","""Rock Creek Park""",0.01,23.34,7.69,0.2
"""0864970""","""Rockvale""",0.01,43.49,14.61,0.0
"""0865190""","""Rocky Ford""",2.61,2260.75,997.61,0.0
"""0865685""","""Rollinsville""",0.02,37.04,16.19,0.1
"""0865740""","""Romeo""",0.00,10.76,3.33,0.0
"""0866197""","""Roxborough Park""",3.00,6668.66,2281.25,0.0
"""0866895""","""Rye""",0.00,1.24,0.56,0.0
"""0866995""","""Saddle Ridge""",0.00,1.48,0.52,0.0
"""0867005""","""Saguache""",0.00,2.70,1.38,0.0
"""0867040""","""St. Ann Highlands""",0.06,81.33,35.22,1.6
"""0867142""","""St. Mary's""",0.03,26.37,13.10,0.5
"""0867280""","""Salida""",2.43,2935.69,1340.93,0.0
"""0867445""","""Salt Creek""",0.24,162.69,55.61,2.1
"""0867500""","""San Acacio""",0.00,1.90,1.02,0.0
"""0867830""","""Sanford""",0.24,230.85,79.86,0.0
"""0868105""","""San Luis""",0.04,29.67,12.96,0.0
"""0868655""","""Sawpit""",0.00,0.11,0.06,0.0
"""0868847""","""Security-Widefield""",18.79,34135.34,11457.65,2.0
"""0868875""","""Sedalia""",0.05,206.17,63.06,1.3
"""0868930""","""Sedgwick""",0.00,0.35,0.17,0.0
"""0868985""","""Segundo""",0.00,0.96,0.48,0.0
